time/fps,train/actor_loss,rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,time/episodes,time/total_timesteps,train/critic_loss,train/learning_rate,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
65,51.83130645751953,-43.49860341999999,794699,100.0,7948,794800,0.07118697464466095,0.001,12132,,
,51.60948944091797,,794899,,,795000,0.09810468554496765,0.001,,-44.20105646,100.0
65,51.99524688720703,-43.10792684000001,795099,100.0,7952,795200,0.0936674177646637,0.001,12138,,
,51.47978591918945,,795399,,,795500,0.08247622847557068,0.001,,-41.903073559999996,100.0
65,51.908058166503906,-43.258732099999996,795499,100.0,7956,795600,0.11805544793605804,0.001,12144,,
,51.977561950683594,,795899,,,796000,0.09596553444862366,0.001,,-46.64691486000001,100.0
65,,-43.247073639999996,,100.0,7960,796000,,,12150,,
65,51.6826171875,-43.29017899999999,796299,100.0,7964,796400,0.10561160743236542,0.001,12152,,
,51.9420280456543,,796399,,,796500,0.10161346942186356,0.001,,-45.78419572,100.0
65,51.791908264160156,-43.35553037999999,796699,100.0,7968,796800,0.1080280989408493,0.001,12158,,
,51.69268035888672,,796899,,,797000,0.12720727920532227,0.001,,-48.94497791999999,100.0
65,51.942779541015625,-43.67623356,797099,100.0,7972,797200,0.1158253401517868,0.001,12164,,
,51.527183532714844,,797399,,,797500,0.16508254408836365,0.001,,-50.427919360000004,100.0
65,52.48775100708008,-44.33340906,797499,100.0,7976,797600,0.0953829288482666,0.001,12171,,
,51.7595329284668,,797899,,,798000,0.14318683743476868,0.001,,-48.32791754000001,100.0
65,,-44.60815635000001,,100.0,7980,798000,,,12176,,
65,52.006046295166016,-44.888530800000005,798299,100.0,7984,798400,0.11754810810089111,0.001,12179,,
,52.32387924194336,,798399,,,798500,0.13159459829330444,0.001,,-47.859771380000005,100.0
65,52.516693115234375,-45.34814600000001,798699,100.0,7988,798800,0.10778549313545227,0.001,12185,,
,52.54113006591797,,798899,,,799000,0.08333496004343033,0.001,,-46.06877356,100.0
65,52.102867126464844,-45.34545736999999,799099,100.0,7992,799200,0.1170952245593071,0.001,12191,,
,51.668609619140625,,799399,,,799500,0.12965255975723267,0.001,,-49.38302711999999,100.0
65,52.71249008178711,-45.575428479999985,799499,100.0,7996,799600,0.22191409766674042,0.001,12197,,
,52.72016906738281,,799899,,,800000,0.1080315113067627,0.001,,-47.85863208,100.0
65,,-45.34605514999999,,100.0,8000,800000,,,12203,,
65,53.094993591308594,-45.57232299000001,800299,100.0,8004,800400,0.1331785023212433,0.001,12205,,
,52.03752899169922,,800399,,,800500,0.16221225261688232,0.001,,-48.27801888,100.0
65,52.8536376953125,-45.39702434,800699,100.0,8008,800800,0.15016764402389526,0.001,12212,,
,52.983177185058594,,800899,,,801000,0.1404358297586441,0.001,,-46.72188156,100.0
65,52.823360443115234,-45.65085883999999,801099,100.0,8012,801200,0.09129655361175537,0.001,12218,,
,53.1834716796875,,801399,,,801500,0.11700612306594849,0.001,,-49.69723749999999,100.0
65,52.73333740234375,-45.96489670000001,801499,100.0,8016,801600,0.1033119261264801,0.001,12224,,
,53.47080993652344,,801899,,,802000,0.11322899907827377,0.001,,-49.81201294000002,100.0
65,,-46.37819098,,100.0,8020,802000,,,12230,,
65,53.101837158203125,-46.507020559999994,802299,100.0,8024,802400,0.11456926167011261,0.001,12232,,
,53.76103210449219,,802399,,,802500,0.14086417853832245,0.001,,-50.95246688,100.0
65,53.43816375732422,-46.51650802,802699,100.0,8028,802800,0.09168855845928192,0.001,12238,,
,53.47863006591797,,802899,,,803000,0.11974573135375977,0.001,,-48.29165844,100.0
65,53.268890380859375,-46.49740323,803099,100.0,8032,803200,0.1257282793521881,0.001,12244,,
,53.998985290527344,,803399,,,803500,0.10621105134487152,0.001,,-53.12176108,100.0
65,53.08788299560547,-47.04739161,803499,100.0,8036,803600,0.12158796191215515,0.001,12250,,
,53.10652160644531,,803899,,,804000,0.09928777813911438,0.001,,-51.22897794000001,100.0
65,,-47.12324189000001,,100.0,8040,804000,,,12256,,
65,53.7003173828125,-47.395591810000006,804299,100.0,8044,804400,0.11781664937734604,0.001,12258,,
,53.474853515625,,804399,,,804500,0.11502457410097122,0.001,,-49.747817080000004,100.0
65,53.8021125793457,-47.47424547999999,804699,100.0,8048,804800,0.121294766664505,0.001,12265,,
,53.190521240234375,,804899,,,805000,0.13618353009223938,0.001,,-48.81376708,100.0
65,53.78767395019531,-47.87887247999999,805099,100.0,8052,805200,0.11914465576410294,0.001,12270,,
,54.11680603027344,,805399,,,805500,0.13611340522766113,0.001,,-51.261187240000005,100.0
65,54.684120178222656,-48.38044756,805499,100.0,8056,805600,0.11432494223117828,0.001,12276,,
,53.700836181640625,,805899,,,806000,0.10985193401575089,0.001,,-47.349567519999994,100.0
65,,-48.40515573999999,,100.0,8060,806000,,,12282,,
65,54.30704879760742,-48.43983437000001,806299,100.0,8064,806400,0.1702067255973816,0.001,12285,,
,53.86558151245117,,806399,,,806500,0.14048747718334198,0.001,,-47.12857938,100.0
65,53.94526672363281,-48.70964225999999,806699,100.0,8068,806800,0.11427199095487595,0.001,12291,,
,54.14414978027344,,806899,,,807000,0.1646806299686432,0.001,,-48.94997831999999,100.0
65,54.41453552246094,-48.79381738,807099,100.0,8072,807200,0.11129074543714523,0.001,12297,,
,54.40245056152344,,807399,,,807500,0.15200307965278625,0.001,,-50.195878379999996,100.0
65,54.70142364501953,-48.43306874000001,807499,100.0,8076,807600,0.18465331196784973,0.001,12303,,
,54.56199645996094,,807899,,,808000,0.10733537375926971,0.001,,-48.577724880000005,100.0
65,,-48.3912226,,100.0,8080,808000,,,12309,,
65,54.218406677246094,-48.554662439999994,808299,100.0,8084,808400,0.13415265083312988,0.001,12311,,
,54.538333892822266,,808399,,,808500,0.10897434502840042,0.001,,-48.50137406000001,100.0
65,54.27344512939453,-48.18488727999999,808699,100.0,8088,808800,0.11984780430793762,0.001,12317,,
,54.45829772949219,,808899,,,809000,0.12502318620681763,0.001,,-48.91175397999999,100.0
65,54.566322326660156,-48.556216570000004,809099,100.0,8092,809200,0.11664295196533203,0.001,12323,,
,54.3373908996582,,809399,,,809500,0.11539803445339203,0.001,,-49.56979146,100.0
65,54.828819274902344,-48.739155649999994,809499,100.0,8096,809600,0.1335521787405014,0.001,12329,,
,54.20872497558594,,809899,,,810000,0.11268748342990875,0.001,,-51.008779159999996,100.0
65,,-49.51107374,,100.0,8100,810000,,,12336,,
65,54.591453552246094,-49.42371034,810299,100.0,8104,810400,0.10731914639472961,0.001,12338,,
,55.17093276977539,,810399,,,810500,0.1093292087316513,0.001,,-48.96557002,100.0
65,54.925437927246094,-49.705935520000004,810699,100.0,8108,810800,0.0953112319111824,0.001,12344,,
,54.72560501098633,,810899,,,811000,0.20064203441143036,0.001,,-52.82624446,100.0
65,54.83148193359375,-49.68297956000001,811099,100.0,8112,811200,0.13686266541481018,0.001,12350,,
,55.15341567993164,,811399,,,811500,0.13441146910190582,0.001,,-50.504252120000004,100.0
65,55.139068603515625,-49.958187640000006,811499,100.0,8116,811600,0.11508597433567047,0.001,12356,,
,55.54937744140625,,811899,,,812000,0.1344200074672699,0.001,,-56.686567919999995,100.0
65,,-49.938556610000006,,100.0,8120,812000,,,12362,,
65,55.35491180419922,-49.948712449999995,812299,100.0,8124,812400,0.11753983795642853,0.001,12365,,
,54.55227279663086,,812399,,,812500,0.1139671802520752,0.001,,-48.95481726,100.0
65,55.54717254638672,-49.780993980000005,812699,100.0,8128,812800,0.12354768067598343,0.001,12371,,
,54.736572265625,,812899,,,813000,0.11820746213197708,0.001,,-65.85649518,100.0
65,54.523231506347656,-50.00816323,813099,100.0,8132,813200,0.11375361680984497,0.001,12377,,
,55.25514602661133,,813399,,,813500,0.13067466020584106,0.001,,-49.240863579999996,100.0
65,54.69596862792969,-49.490749029999996,813499,100.0,8136,813600,0.2692553997039795,0.001,12383,,
,55.310916900634766,,813899,,,814000,0.12445753067731857,0.001,,-48.135810119999995,100.0
65,,-49.49911816000001,,100.0,8140,814000,,,12389,,
65,54.85517501831055,-49.405335210000004,814299,100.0,8144,814400,0.10269232094287872,0.001,12392,,
,54.684818267822266,,814399,,,814500,0.13051559031009674,0.001,,-50.937273919999996,100.0
65,54.83314514160156,-49.61761685000001,814699,100.0,8148,814800,0.11171337962150574,0.001,12398,,
,54.92119598388672,,814899,,,815000,0.11918658018112183,0.001,,-52.15226116000001,100.0
65,55.690757751464844,-49.35805528,815099,100.0,8152,815200,0.12790662050247192,0.001,12404,,
,54.178977966308594,,815399,,,815500,0.10408246517181396,0.001,,-62.350146300000006,100.0
65,55.44578170776367,-48.8480336,815499,100.0,8156,815600,0.1124841496348381,0.001,12410,,
,55.463775634765625,,815899,,,816000,0.12525688111782074,0.001,,-55.68382552,100.0
65,,-48.983260640000005,,100.0,8160,816000,,,12416,,
65,54.7486572265625,-48.93967561,816299,100.0,8164,816400,0.14277079701423645,0.001,12418,,
,56.14557647705078,,816399,,,816500,0.11317741870880127,0.001,,-72.00398734,100.0
65,55.78057861328125,-48.97210054,816699,100.0,8168,816800,0.11717009544372559,0.001,12424,,
,54.72761154174805,,816899,,,817000,0.13768646121025085,0.001,,-48.5730201,100.0
65,55.222389221191406,-48.92886610000001,817099,100.0,8172,817200,0.16245999932289124,0.001,12430,,
,54.425201416015625,,817399,,,817500,0.15933091938495636,0.001,,-50.970688720000005,100.0
65,55.56930160522461,-49.13520002,817499,100.0,8176,817600,0.16797462105751038,0.001,12436,,
,54.99297332763672,,817899,,,818000,0.1402527242898941,0.001,,-49.23027496,100.0
65,,-49.14318323999999,,100.0,8180,818000,,,12442,,
65,55.68800354003906,-48.90475470999999,818299,100.0,8184,818400,0.11849772930145264,0.001,12444,,
,55.724853515625,,818399,,,818500,0.14199881255626678,0.001,,-48.914994699999994,100.0
65,55.371490478515625,-48.79318008,818699,100.0,8188,818800,0.13516969978809357,0.001,12450,,
,55.41688537597656,,818899,,,819000,0.15488797426223755,0.001,,-47.314039279999996,100.0
65,55.50128173828125,-48.98638984,819099,100.0,8192,819200,0.17451630532741547,0.001,12457,,
,55.503623962402344,,819399,,,819500,0.12609702348709106,0.001,,-49.69287814000001,100.0
65,55.94447326660156,-48.780199210000006,819499,100.0,8196,819600,0.15186402201652527,0.001,12463,,
,55.12749099731445,,819899,,,820000,0.11491190642118454,0.001,,-51.230331099999994,100.0
65,,-48.295489450000005,,100.0,8200,820000,,,12469,,
65,55.072547912597656,-47.991734690000015,820299,100.0,8204,820400,0.1526239961385727,0.001,12471,,
,54.71323776245117,,820399,,,820500,0.14346811175346375,0.001,,-47.0585638,100.0
65,55.063255310058594,-47.7800608,820699,100.0,8208,820800,0.1264503449201584,0.001,12477,,
,55.25615310668945,,820899,,,821000,0.16780713200569153,0.001,,-45.114317459999995,100.0
65,54.89291000366211,-47.747923060000005,821099,100.0,8212,821200,0.13219289481639862,0.001,12483,,
,55.126686096191406,,821399,,,821500,0.1292603611946106,0.001,,-46.75047880000001,100.0
65,54.90786361694336,-47.35661395,821499,100.0,8216,821600,0.12712916731834412,0.001,12489,,
,55.068580627441406,,821899,,,822000,0.1374799907207489,0.001,,-45.997629499999995,100.0
65,,-46.99830324,,100.0,8220,822000,,,12495,,
65,55.46564483642578,-47.225732029999996,822299,100.0,8224,822400,0.16188031435012817,0.001,12497,,
,54.246665954589844,,822399,,,822500,0.1288331151008606,0.001,,-46.57543434,100.0
65,55.213809967041016,-47.372430910000006,822699,100.0,8228,822800,0.19716835021972656,0.001,12504,,
,54.82817077636719,,822899,,,823000,0.19093796610832214,0.001,,-47.321950980000004,100.0
65,54.5047607421875,-47.3150675,823099,100.0,8232,823200,0.14284923672676086,0.001,12510,,
,54.698516845703125,,823399,,,823500,0.11866238713264465,0.001,,-45.41786008,100.0
65,54.966026306152344,-47.46010308000001,823499,100.0,8236,823600,0.09907118231058121,0.001,12516,,
,54.357566833496094,,823899,,,824000,0.09779081493616104,0.001,,-50.075678879999984,100.0
65,,-47.544492260000006,,100.0,8240,824000,,,12522,,
65,54.438316345214844,-47.43449568999999,824299,100.0,8244,824400,0.11833415925502777,0.001,12524,,
,54.823795318603516,,824399,,,824500,0.1158924251794815,0.001,,-46.51577518,100.0
65,54.70895004272461,-47.14847649,824699,100.0,8248,824800,0.1272333562374115,0.001,12530,,
,54.4438591003418,,824899,,,825000,0.1427474021911621,0.001,,-43.987032,100.0
65,54.18811798095703,-47.33804246999999,825099,100.0,8252,825200,0.1258859634399414,0.001,12536,,
,53.845001220703125,,825399,,,825500,0.11051453649997711,0.001,,-43.727668779999995,100.0
65,54.53008270263672,-47.50770049,825499,100.0,8256,825600,0.1258387714624405,0.001,12542,,
,54.569297790527344,,825899,,,826000,0.15125037729740143,0.001,,-47.05142643999999,100.0
65,,-46.98287142,,100.0,8260,826000,,,12548,,
65,54.491554260253906,-47.162312220000004,826299,100.0,8264,826400,0.13134656846523285,0.001,12551,,
,54.6301383972168,,826399,,,826500,0.11961446702480316,0.001,,-45.16202666,100.0
65,54.471656799316406,-47.02590845999999,826699,100.0,8268,826800,0.2037363052368164,0.001,12556,,
,54.35621643066406,,826899,,,827000,0.11778706312179565,0.001,,-46.611893020000004,100.0
65,53.56077575683594,-46.824731580000005,827099,100.0,8272,827200,0.1256025731563568,0.001,12562,,
,54.30548858642578,,827399,,,827500,0.11088821291923523,0.001,,-44.940163219999995,100.0
65,54.292083740234375,-46.38016543,827499,100.0,8276,827600,0.11710982024669647,0.001,12568,,
,54.67008590698242,,827899,,,828000,0.18178129196166992,0.001,,-45.27920953999999,100.0
65,,-46.31451521000002,,100.0,8280,828000,,,12574,,
65,55.20819854736328,-46.36825567999999,828299,100.0,8284,828400,0.1290159672498703,0.001,12577,,
,54.54377365112305,,828399,,,828500,0.16111882030963898,0.001,,-47.133332960000004,100.0
65,53.817020416259766,-46.32799403,828699,100.0,8288,828800,0.14498472213745117,0.001,12583,,
,54.52528381347656,,828899,,,829000,0.1086631715297699,0.001,,-44.24107344,100.0
65,55.00441360473633,-45.78788122,829099,100.0,8292,829200,0.15060126781463623,0.001,12589,,
,54.666603088378906,,829399,,,829500,0.128739595413208,0.001,,-45.2985592,100.0
65,54.40301513671875,-45.224177260000005,829499,100.0,8296,829600,0.14572954177856445,0.001,12595,,
,54.56340789794922,,829899,,,830000,0.18737861514091492,0.001,,-43.38517052000001,100.0
65,,-45.120194930000004,,100.0,8300,830000,,,12601,,
65,54.64928436279297,-45.22323121,830299,100.0,8304,830400,0.15239468216896057,0.001,12603,,
,54.420570373535156,,830399,,,830500,0.12833210825920105,0.001,,-42.66029527999999,100.0
65,54.075347900390625,-45.11568030999999,830699,100.0,8308,830800,0.14085572957992554,0.001,12609,,
,53.72627258300781,,830899,,,831000,0.1492006629705429,0.001,,-44.29500622,100.0
65,54.18144989013672,-44.9726113,831099,100.0,8312,831200,0.17692038416862488,0.001,12615,,
,54.34302520751953,,831399,,,831500,0.14340969920158386,0.001,,-45.049188660000006,100.0
65,54.30680847167969,-44.79192868999999,831499,100.0,8316,831600,0.14734600484371185,0.001,12622,,
,53.9049186706543,,831899,,,832000,0.12764054536819458,0.001,,-45.93209285999999,100.0
65,,-44.88161588999999,,100.0,8320,832000,,,12627,,
65,54.744232177734375,-44.600188120000006,832299,100.0,8324,832400,0.15389719605445862,0.001,12630,,
,54.34684753417969,,832399,,,832500,0.15023046731948853,0.001,,-45.94517778,100.0
65,54.16923904418945,-44.22961401,832699,100.0,8328,832800,0.15898080170154572,0.001,12636,,
,54.90106201171875,,832899,,,833000,0.20904718339443207,0.001,,-44.609491420000005,100.0
65,54.56278991699219,-44.07558776,833099,100.0,8332,833200,0.17138412594795227,0.001,12642,,
,54.096858978271484,,833399,,,833500,0.13433372974395752,0.001,,-43.39682706000001,100.0
65,54.92427062988281,-43.75595934,833499,100.0,8336,833600,0.15088531374931335,0.001,12648,,
,54.098365783691406,,833899,,,834000,0.1412746012210846,0.001,,-45.586918940000004,100.0
65,,-43.51321989,,100.0,8340,834000,,,12653,,
65,54.456329345703125,-43.758062360000004,834299,100.0,8344,834400,0.15073111653327942,0.001,12656,,
,53.680580139160156,,834399,,,834500,0.16153742372989655,0.001,,-46.71282926,100.0
65,55.00638961791992,-43.757846019999995,834699,100.0,8348,834800,0.1553775817155838,0.001,12662,,
,54.64886474609375,,834899,,,835000,0.17387807369232178,0.001,,-46.14546437999999,100.0
65,54.53520202636719,-43.606152250000015,835099,100.0,8352,835200,0.18174666166305542,0.001,12668,,
,54.66413879394531,,835399,,,835500,0.1592254936695099,0.001,,-46.316562559999994,100.0
65,54.65712356567383,-43.541912199999985,835499,100.0,8356,835600,0.14057853817939758,0.001,12674,,
,54.42074966430664,,835899,,,836000,0.15669892728328705,0.001,,-48.42383306,100.0
65,,-43.65052192,,100.0,8360,836000,,,12680,,
65,54.421409606933594,-43.493531090000005,836299,100.0,8364,836400,0.1812439113855362,0.001,12683,,
,54.47492218017578,,836399,,,836500,0.1490088403224945,0.001,,-54.311524659999996,100.0
65,54.86253356933594,-44.03766305999999,836699,100.0,8368,836800,0.15506264567375183,0.001,12688,,
,54.887786865234375,,836899,,,837000,0.15472640097141266,0.001,,-53.92638983999999,100.0
65,54.536163330078125,-44.53678520999999,837099,100.0,8372,837200,0.1779717206954956,0.001,12694,,
,54.956878662109375,,837399,,,837500,0.1475801169872284,0.001,,-49.83151827999999,100.0
65,54.095062255859375,-45.20676737000001,837499,100.0,8376,837600,0.20874789357185364,0.001,12700,,
,54.891258239746094,,837899,,,838000,0.19563499093055725,0.001,,-53.801493699999995,100.0
65,,-45.542263289999994,,100.0,8380,838000,,,12706,,
65,54.99974822998047,-45.41634805,838299,100.0,8384,838400,0.14827288687229156,0.001,12709,,
,54.85194396972656,,838399,,,838500,0.14677172899246216,0.001,,-54.76981369999999,100.0
65,54.95897674560547,-45.92272491999999,838699,100.0,8388,838800,0.1607082188129425,0.001,12715,,
,55.09988021850586,,838899,,,839000,0.19026711583137512,0.001,,-52.84516450000001,100.0
65,55.15392303466797,-45.803225180000005,839099,100.0,8392,839200,0.20996275544166565,0.001,12721,,
,55.34063720703125,,839399,,,839500,0.1362265646457672,0.001,,-62.07953046000001,100.0
65,55.570796966552734,-46.53237900000002,839499,100.0,8396,839600,0.18258792161941528,0.001,12727,,
,55.07583236694336,,839899,,,840000,0.18543915450572968,0.001,,-55.58199377999999,100.0
65,,-47.53487602000001,,100.0,8400,840000,,,12733,,
65,55.34447479248047,-47.89129469,840299,100.0,8404,840400,0.1585462987422943,0.001,12735,,
,55.57907485961914,,840399,,,840500,0.2424585074186325,0.001,,-55.280433620000004,100.0
65,55.75139236450195,-48.27902385,840699,100.0,8408,840800,0.16707304120063782,0.001,12741,,
,56.082889556884766,,840899,,,841000,0.16040489077568054,0.001,,-54.40615682,100.0
65,55.9442138671875,-48.81494901,841099,100.0,8412,841200,0.14731641113758087,0.001,12748,,
,56.363861083984375,,841399,,,841500,0.14629876613616943,0.001,,-55.34327268000001,100.0
65,55.99433517456055,-49.22210148000001,841499,100.0,8416,841600,0.12295951694250107,0.001,12754,,
,56.69101333618164,,841899,,,842000,0.15316395461559296,0.001,,-52.710675,100.0
65,,-49.35336187,,100.0,8420,842000,,,12760,,
66,56.4197998046875,-49.481719520000006,842299,100.0,8424,842400,0.1699766218662262,0.001,12762,,
,56.20820617675781,,842399,,,842500,0.1339952051639557,0.001,,-50.43459876,100.0
66,56.93242263793945,-49.97843842,842699,100.0,8428,842800,0.19138562679290771,0.001,12768,,
,56.52832794189453,,842899,,,843000,0.20169155299663544,0.001,,-52.16178636000001,100.0
66,56.24018096923828,-50.005401329999984,843099,100.0,8432,843200,0.1466766893863678,0.001,12774,,
,55.92681121826172,,843399,,,843500,0.15277808904647827,0.001,,-49.92258334,100.0
66,56.23580551147461,-50.378133670000004,843499,100.0,8436,843600,0.21930889785289764,0.001,12780,,
,56.668418884277344,,843899,,,844000,0.16899190843105316,0.001,,-53.71586550000001,100.0
66,,-50.54885114000002,,100.0,8440,844000,,,12786,,
66,56.20574188232422,-50.483792629999996,844299,100.0,8444,844400,0.13984304666519165,0.001,12789,,
,56.64202117919922,,844399,,,844500,0.12423218786716461,0.001,,-51.07764674,100.0
66,56.51307678222656,-50.94902889,844699,100.0,8448,844800,0.15987366437911987,0.001,12795,,
,56.36698913574219,,844899,,,845000,0.11434466391801834,0.001,,-54.06941316,100.0
66,56.54991912841797,-51.60564646999999,845099,100.0,8452,845200,0.1629423201084137,0.001,12801,,
,56.89531707763672,,845399,,,845500,0.1612321436405182,0.001,,-58.10640482000001,100.0
66,56.532222747802734,-51.76927512,845499,100.0,8456,845600,0.12328065186738968,0.001,12807,,
,56.968772888183594,,845899,,,846000,0.20633715391159058,0.001,,-50.96603109999999,100.0
66,,-51.87213549999999,,100.0,8460,846000,,,12813,,
66,56.908782958984375,-52.11507036000001,846299,100.0,8464,846400,0.16812768578529358,0.001,12815,,
,57.0391845703125,,846399,,,846500,0.15950608253479004,0.001,,-49.67243708,100.0
66,57.7391471862793,-51.46199532999999,846699,100.0,8468,846800,0.15108491480350494,0.001,12821,,
,57.16280746459961,,846899,,,847000,0.16511651873588562,0.001,,-50.79667874,100.0
66,56.712608337402344,-51.010683959999994,847099,100.0,8472,847200,0.1472630798816681,0.001,12827,,
,56.964515686035156,,847399,,,847500,0.17645785212516785,0.001,,-54.62163147999999,100.0
66,57.462074279785156,-50.42107452000001,847499,100.0,8476,847600,0.19826646149158478,0.001,12833,,
,57.13420867919922,,847899,,,848000,0.27469366788864136,0.001,,-51.926072919999996,100.0
66,,-50.34594374,,100.0,8480,848000,,,12839,,
66,57.559200286865234,-49.83291178,848299,100.0,8484,848400,0.16485695540905,0.001,12842,,
,58.21080017089844,,848399,,,848500,0.2071944624185562,0.001,,-54.198964479999994,100.0
66,57.10881042480469,-49.741443379999986,848699,100.0,8488,848800,0.16840794682502747,0.001,12848,,
,57.45060729980469,,848899,,,849000,0.21932026743888855,0.001,,-58.050942939999985,100.0
66,57.711639404296875,-49.982500810000005,849099,100.0,8492,849200,0.2060437947511673,0.001,12854,,
,57.13765335083008,,849399,,,849500,0.18226444721221924,0.001,,-52.16158289999999,100.0
66,57.261314392089844,-49.767103320000004,849499,100.0,8496,849600,0.20538270473480225,0.001,12860,,
,57.305519104003906,,849899,,,850000,0.20020551979541779,0.001,,-58.92727332,100.0
66,,-49.22735208,,100.0,8500,850000,,,12866,,
66,57.50481414794922,-49.45974368,850299,100.0,8504,850400,0.18934035301208496,0.001,12868,,
,57.48099136352539,,850399,,,850500,0.17854365706443787,0.001,,-50.98225084,100.0
66,57.56283187866211,-49.85635023999999,850699,100.0,8508,850800,0.15640267729759216,0.001,12874,,
,57.57250213623047,,850899,,,851000,0.1524043083190918,0.001,,-49.7076031,100.0
66,57.16721725463867,-49.33438385,851099,100.0,8512,851200,0.17055246233940125,0.001,12880,,
,57.915374755859375,,851399,,,851500,0.18549257516860962,0.001,,-50.8181792,100.0
66,57.562896728515625,-49.48714962,851499,100.0,8516,851600,0.19532136619091034,0.001,12886,,
,58.15148162841797,,851899,,,852000,0.1498047560453415,0.001,,-48.83613404,100.0
66,,-49.552808860000006,,100.0,8520,852000,,,12892,,
66,57.583900451660156,-49.810742649999995,852299,100.0,8524,852400,0.1688786745071411,0.001,12895,,
,57.45013427734375,,852399,,,852500,0.17760351300239563,0.001,,-47.314376859999996,100.0
66,57.77296447753906,-49.70552517,852699,100.0,8528,852800,0.20787256956100464,0.001,12901,,
,57.65538787841797,,852899,,,853000,0.15840554237365723,0.001,,-46.85270038000001,100.0
66,57.16368865966797,-49.56920224999999,853099,100.0,8532,853200,0.20761801302433014,0.001,12907,,
,57.92327880859375,,853399,,,853500,0.1612035632133484,0.001,,-54.86916420000001,100.0
66,57.93738555908203,-49.00152614,853499,100.0,8536,853600,0.22118070721626282,0.001,12913,,
,57.20081329345703,,853899,,,854000,0.15624111890792847,0.001,,-50.12334352,100.0
66,,-49.100013659999995,,100.0,8540,854000,,,12919,,
66,57.90095520019531,-50.15775376999999,854299,100.0,8544,854400,0.1656477451324463,0.001,12921,,
,57.17596435546875,,854399,,,854500,0.220582515001297,0.001,,-56.466998300000014,100.0
66,57.6513671875,-49.69774799000001,854699,100.0,8548,854800,0.16696085035800934,0.001,12927,,
,57.70637130737305,,854899,,,855000,0.14475171267986298,0.001,,-62.24459182,100.0
66,58.849124908447266,-49.17531154,855099,100.0,8552,855200,0.2114707976579666,0.001,12933,,
,57.88844299316406,,855399,,,855500,0.19165310263633728,0.001,,-51.74185371999999,100.0
66,57.11831283569336,-48.66105038999999,855499,100.0,8556,855600,0.1355365812778473,0.001,12939,,
,58.058921813964844,,855899,,,856000,0.1322253942489624,0.001,,-50.51684418,100.0
66,,-48.629739640000004,,100.0,8560,856000,,,12945,,
66,57.71018981933594,-48.69148083,856299,100.0,8564,856400,0.1731361448764801,0.001,12948,,
,57.71873474121094,,856399,,,856500,0.14917662739753723,0.001,,-47.181616719999994,100.0
66,58.00822448730469,-48.87222162999999,856699,100.0,8568,856800,0.17735415697097778,0.001,12954,,
,57.55029296875,,856899,,,857000,0.15831279754638672,0.001,,-44.747106280000004,100.0
66,57.25493621826172,-48.98397959999999,857099,100.0,8572,857200,0.1693037748336792,0.001,12960,,
,57.935089111328125,,857399,,,857500,0.14273080229759216,0.001,,-43.29742514,100.0
66,57.79110336303711,-49.09332080000002,857499,100.0,8576,857600,0.1578485667705536,0.001,12966,,
,56.850189208984375,,857899,,,858000,0.16708867251873016,0.001,,-46.12452698,100.0
66,,-48.76748412,,100.0,8580,858000,,,12972,,
66,57.78948974609375,-48.96136818,858299,100.0,8584,858400,0.17609094083309174,0.001,12974,,
,58.324241638183594,,858399,,,858500,0.20205575227737427,0.001,,-42.68867284000001,100.0
66,57.84888458251953,-48.69785886000002,858699,100.0,8588,858800,0.17903202772140503,0.001,12980,,
,57.17845916748047,,858899,,,859000,0.13392888009548187,0.001,,-44.050648519999996,100.0
66,58.16643142700195,-48.5591795,859099,100.0,8592,859200,0.18631115555763245,0.001,12986,,
,57.23338317871094,,859399,,,859500,0.15075364708900452,0.001,,-45.694232000000014,100.0
66,58.11863327026367,-48.52347742,859499,100.0,8596,859600,0.15425902605056763,0.001,12993,,
,57.590118408203125,,859899,,,860000,0.13370788097381592,0.001,,-52.01860046000001,100.0
66,,-48.21434188,,100.0,8600,860000,,,12998,,
66,58.41473388671875,-47.67186563999999,860299,100.0,8604,860400,0.14614519476890564,0.001,13001,,
,57.81170654296875,,860399,,,860500,0.15451110899448395,0.001,,-64.64097478,100.0
66,58.086612701416016,-46.82449787,860699,100.0,8608,860800,0.13269272446632385,0.001,13007,,
,57.82658386230469,,860899,,,861000,0.17337077856063843,0.001,,-45.50098112,100.0
66,57.11527633666992,-46.95316594000002,861099,100.0,8612,861200,0.15316049754619598,0.001,13013,,
,57.49517822265625,,861399,,,861500,0.14921368658542633,0.001,,-52.40998049999999,100.0
66,57.94184875488281,-46.74617404,861499,100.0,8616,861600,0.13154356181621552,0.001,13019,,
,57.16671371459961,,861899,,,862000,0.13267160952091217,0.001,,-47.90063826000001,100.0
66,,-46.874874580000004,,100.0,8620,862000,,,13025,,
66,57.62696838378906,-46.49346226999999,862299,100.0,8624,862400,0.11055322736501694,0.001,13028,,
,57.59031677246094,,862399,,,862500,0.1879894733428955,0.001,,-51.255385399999994,100.0
66,57.48581314086914,-46.36451364999999,862699,100.0,8628,862800,0.10315744578838348,0.001,13034,,
,57.47321319580078,,862899,,,863000,0.10781563818454742,0.001,,-52.260341579999995,100.0
66,57.859310150146484,-46.65066239000001,863099,100.0,8632,863200,0.10414654016494751,0.001,13040,,
,56.91597366333008,,863399,,,863500,0.09916562587022781,0.001,,-49.980519480000005,100.0
